timestamp,y_true,yhat,residual,z_resid,flag_z,cusum_plus,cusum_minus,flag_cusum
2020-09-24 15:00:00+00:00,7571.0,7081.095247939706,489.9047520602944,0.6748117997583787,0,20.18884772887253,0.0,1
2020-09-24 16:00:00+00:00,7597.0,7104.901863921077,492.0981360789228,0.6759558473380163,0,20.364803576210548,0.0,1
2020-09-24 17:00:00+00:00,7577.0,7025.495850354593,551.5041496454069,0.7645577293778014,0,20.62936130558835,0.0,1
2020-09-24 18:00:00+00:00,7203.0,6791.215776537752,411.7842234622476,0.5477555843903655,0,20.677116889978716,0.0,1
2020-09-24 19:00:00+00:00,6617.0,6353.917300213621,263.0826997863787,0.318085187567493,0,20.49520207754621,0.0,1
2020-09-24 20:00:00+00:00,6294.0,6066.866403443565,227.1335965564349,0.2620307879474279,0,20.257232865493638,0.0,1
2020-09-24 21:00:00+00:00,5885.0,5592.811204121116,292.18879587888387,0.360961135448586,0,20.118194000942225,0.0,1
2020-09-24 22:00:00+00:00,5505.0,5338.491997795057,166.5080022049433,0.16737800097677966,0,19.785572001919004,0.0,1
2020-09-24 23:00:00+00:00,5258.0,5057.188633986076,200.81136601392427,0.2195647206981555,0,19.50513672261716,0.0,1
2020-09-25 00:00:00+00:00,5199.0,5222.442023665617,-23.442023665616944,-0.12471392969381104,0,18.880422792923348,0.0,1
2020-09-25 01:00:00+00:00,5115.0,5173.1483806573815,-58.148380657381495,-0.17777886601510867,0,18.202643926908237,0.0,1
2020-09-25 02:00:00+00:00,5234.0,5258.917315432862,-24.91731543286187,-0.12651728483649,0,17.57612664207175,0.0,1
2020-09-25 03:00:00+00:00,5782.0,5688.896426960604,93.103573039396,0.05479291267444553,0,17.130919554746196,0.0,1
2020-09-25 04:00:00+00:00,6829.0,6477.071954294738,351.92804570526187,0.45058692987491195,0,17.08150648462111,0.0,1
2020-09-25 05:00:00+00:00,7563.0,7116.796502025772,446.2034979742284,0.5927487346351504,0,17.17425521925626,0.0,1
2020-09-25 06:00:00+00:00,7860.0,7447.335949020562,412.6640509794379,0.5387515128045429,0,17.2130067320608,0.0,1
2020-09-25 07:00:00+00:00,7888.0,7555.247637981626,332.7523620183738,0.41402509647212304,0,17.127031828532925,0.0,1
2020-09-25 08:00:00+00:00,7971.0,7646.30197094089,324.69802905911,0.39970919887460904,0,17.026741027407535,0.0,1
2020-09-25 09:00:00+00:00,7993.0,7742.792268491154,250.20773150884636,0.28374791576678665,0,16.81048894317432,0.0,1
2020-09-25 10:00:00+00:00,7732.0,7529.449848390759,202.55015160924088,0.20910888803927513,0,16.519597831213595,0.0,1
2020-09-25 11:00:00+00:00,7531.0,7434.527585790758,96.47241420924183,0.044887034876209486,0,16.064484866089803,0.0,1
2020-09-25 12:00:00+00:00,7452.0,7325.534145244176,126.46585475582378,0.08929023525603719,0,15.65377510134584,0.0,1
2020-09-25 13:00:00+00:00,7324.0,7235.0176191453,88.98238085469984,0.030154642279124115,0,15.183929743624963,0.0,1
2020-09-25 14:00:00+00:00,7298.0,7181.205182861497,116.79481713850328,0.0714398901324647,0,14.755369633757429,0.0,1
2020-09-25 15:00:00+00:00,7344.0,7211.4607118119875,132.5392881880125,0.09432278469105046,0,14.349692418448479,0.0,1
2020-09-25 16:00:00+00:00,7436.0,7233.908986898759,202.0910131012406,0.1996798250728912,0,14.04937224352137,0.0,1
2020-09-25 17:00:00+00:00,7374.0,7162.815700171353,211.18429982864745,0.2119377765908916,0,13.761310020112262,0.0,1
2020-09-25 18:00:00+00:00,6968.0,6913.088868169384,54.911131830615886,-0.02959576949151906,0,13.231714250620742,0.0,1
